,W,R
484,0.0032540495281647946,0.9998995655895807
485,0.0033246608491246323,0.9998984817483602
486,0.0033968044020325516,0.9998973862108318
487,0.0034705134355901956,0.9998962788507744
488,0.0035458219199801353,0.9998951595406047
489,0.0036227645625217047,0.9998940281513627
490,0.003701376823666487,0.9998928845526969
491,0.0037816949333409336,0.9998917286128487
492,0.003863755907643606,0.9998905601986378
493,0.003947597565904708,0.9998893791754468
494,0.004033258548115873,0.9998881854072055
495,0.004120778332738093,0.9998869787563752
496,0.004210197254896114,0.9998857590839331
497,0.004301556524967631,0.999884526249356
498,0.004394898247575862,0.9998832801106042
499,0.00449026544099422,0.9998820205241055
500,0.004587702056972136,0.9998807473447379
501,0.004687253000991007,0.9998794604258134
502,0.004788964152959736,0.9998781596190615
503,0.00489288238835934,0.999876844774611
504,0.004999055599846401,0.9998755157409737
505,0.005107532719325252,0.9998741723650264
506,0.0052183637404992125,0.9998728144919937
507,0.005331599741911084,0.9998714419654299
508,0.0054472929104836575,0.9998700546272008
509,0.005565496565571028,0.9998686523174659
510,0.005686265183531826,0.9998672348746597
511,0.005809654422835618,0.9998658021354732
512,0.005935721149714218,0.9998643539348349
513,0.006064523464369505,0.999862890105892
514,0.006196120727749996,0.9998614104799914
515,0.006330573588908458,0.9998599148866596
516,0.006467944012953107,0.9998584031535834
517,0.006608295309605457,0.9998568751065904
518,0.006751692162377733,0.9998553305696284
519,0.006898200658383493,0.9998537693647452
520,0.0070478883187951,0.9998521913120686
521,0.007200824129962132,0.999850596229785
522,0.007357078575204968,0.9998489839341188
523,0.007516723667298427,0.9998473542393113
524,0.007679832981660141,0.999845706957599
525,0.007846481690259173,0.9998440418991924
526,0.008016746596260421,0.9998423588722535
527,0.008190706169420803,0.9998406576828744
528,0.008368440582253441,0.9998389381350548
529,0.008550031746976767,0.9998372000306784
530,0.008735563353265214,0.9998354431694921
531,0.008925120906819198,0.9998336673490809
532,0.009118791768771995,0.9998318723648456
533,0.009316665195951786,0.9998300580099794
534,0.009518832382017242,0.9998282240754433
535,0.009725386499485941,0.9998263703499428
536,0.009936422742674585,0.999824496619903
537,0.01015203837157109,0.9998226026694443
538,0.010372332756658694,0.9998206882803574
539,0.010597407424712602,0.9998187532320781
540,0.010827366105590631,0.9998167973016621
541,0.01106231478003896,0.9998148202637591
542,0.011302361728535356,0.9998128218905871
543,0.011547617581192243,0.9998108019519056
544,0.01179819536874269,0.9998087602149899
545,0.012054210574632627,0.9998066964446036
546,0.012315781188243691,0.9998046104029717
547,0.012583027759270735,0.9998025018497535
548,0.012856073453279427,0.9998003705420143
549,0.013135044108469404,0.9997982162341981
550,0.013420068293669169,0.9997960386780986
551,0.013711277367589333,0.9997938376228315
552,0.014008805539361888,0.9997916128148044
553,0.014312789930392871,0.999789363997689
554,0.014623370637557365,0.9997870909123902
555,0.014940690797765738,0.9997847932970171
556,0.015264896653931001,0.9997824708868526
557,0.01559613762236745,0.999780123414323
558,0.015934566361652153,0.999777750608967
559,0.01628033884298037,0.9997753521974044
560,0.01663361442204783,0.9997729279033052
561,0.016994555912492788,0.9997704774473569
562,0.01736332966093162,0.9997680005472332
563,0.017740105623622937,0.9997654969175611
564,0.01812505744479498,0.9997629662698875
565,0.018518362536672828,0.9997604083126468
566,0.018920202161242124,0.9997578227511271
567,0.019330761513787098,0.9997552092874358
568,0.01975022980824109,0.9997525676204656
569,0.020178800364389567,0.9997498974458602
570,0.020616670696964986,0.9997471984559781
571,0.021064042606675194,0.9997444703398587
572,0.02152112227320703,0.999741712783185
573,0.021988120350248136,0.9997389254682485
574,0.02246525206257046,0.9997361080739118
575,0.022952737305220856,0.999733260275572
576,0.02345080074486366,0.9997303817451234
577,0.02395967192332254,0.9997274721509195
578,0.024479585363369128,0.9997245311577347
579,0.025010780676807284,0.9997215584267259
580,0.025553502674902424,0.9997185536153933
581,0.026108001481207697,0.9997155163775411
582,0.026674532646837862,0.9997124463632373
583,0.02725335726824484,0.999709343218774
584,0.02784474210754895,0.9997062065866258
585,0.02844895971548097,0.9997030361054093
586,0.029066288556992566,0.9996998314098413
587,0.02969701313959183,0.9996965921306964
588,0.030341424144463926,0.9996933178947647
589,0.03099981856043694,0.999690008324809
590,0.03167249982085477,0.9996866630395211
591,0.03235977794341983,0.9996832816534778
592,0.033061969673070776,0.9996798637770964
593,0.03377939862796018,0.9996764090165905
594,0.03451239544859997,0.9996729169739237
595,0.03526129795024331,0.9996693872467645
596,0.036026451278573124,0.9996658194284392
597,0.036808208068768625,0.999662213107886
598,0.037606928608024254,0.9996585678696068
599,0.03842298100159447,0.9996548832936197
600,0.039256741342441975,0.9996511589554105
601,0.04010859388456719,0.9996473944258837
602,0.040978931220098914,0.9996435892713137
603,0.041868154460227486,0.9996397430532937
604,0.04277667342006474,0.9996358553286865
605,0.0437049068075147,0.9996319256495722
606,0.04465328241624297,0.9996279535631972
607,0.04562223732283352,0.9996239386119224
608,0.04661221808822319,0.99961988033317
609,0.04762368096350823,0.9996157782593696
610,0.04865709210021571,0.999611631917906
611,0.04971292776513824,0.999607440831063
612,0.050791674559830434,0.9996032045159695
613,0.05189382964486838,0.9995989224845432
614,0.05301990096897497,0.999594594243435
615,0.05417040750311815,0.9995902192939714
616,0.05534587947968795,0.9995857971320978
617,0.05654685863686408,0.9995813272483199
618,0.057773898468286095,0.9995768091276452
619,0.059027564478141316,0.9995722422495238
620,0.06030843444178757,0.9995676260877879
621,0.061617098672032425,0.9995629601105919
622,0.06295416029118936,0.9995582437803504
623,0.06432023550903809,0.9995534765536772
624,0.06571595390681628,0.9995486578813216
625,0.067141958727374,0.999543787208106
626,0.06859890717162359,0.9995388639728612
627,0.07008747070142378,0.9995338876083625
628,0.0716083353490349,0.9995288575412636
629,0.07316220203328973,0.9995237731920316
630,0.07474978688262518,0.9995186339748786
631,0.07637182156512287,0.9995134392976959
632,0.07802905362571284,0.9995081885619846
633,0.07972224683069302,0.9995028811627875
634,0.08145218151972534,0.9994975164886185
635,0.08321965496546972,0.9994920939213932
636,0.08502548174102233,0.9994866128363563
637,0.08687049409532603,0.9994810726020114
638,0.08875554233672886,0.9994754725800464
639,0.09068149522486384,0.9994698121252616
640,0.09264924037103317,0.9994640905854941
641,0.09465968464728049,0.9994583073015434
642,0.09671375460433995,0.9994524616070949
643,0.0988123968986536,0.9994465528286439
644,0.1009565787286569,0.9994405802854173
645,0.10314728828052926,0.9994345432892953
646,0.10538553518361835,0.9994284411447324
647,0.10767235097574661,0.9994222731486773
648,0.11000878957861487,0.9994160385904912
649,0.11239592778352098,0.9994097367518668
650,0.11483486574762042,0.9994033669067451
651,0.11732672750095341,0.9993969283212317
652,0.11987266146447534,0.9993904202535124
653,0.1224738409793282,0.9993838419537678
654,0.12513146484759574,0.9993771926640866
655,0.12784675788479527,0.9993704716183787
656,0.1306209714843557,0.9993636780422864
657,0.13345538419434583,0.9993568111530958
658,0.13635130230671705,0.9993498701596464
659,0.1393100604593326,0.9993428542622392
660,0.1423330222510593,0.9993357626525462
661,0.14542158087020896,0.9993285945135155
662,0.14857715973661437,0.9993213490192783
663,0.15180121315763898,0.9993140253350534
664,0.15509522699842154,0.9993066226170509
665,0.1584607193666652,0.9992991400123754
666,0.1618992413122844,0.9992915766589271
667,0.165412377542237,0.999283931685303
668,0.16900174715086494,0.9992762042106964
669,0.17266900436608418,0.9992683933447951
670,0.1764158393117666,0.9992604981876794
671,0.18024397878666543,0.9992525178297177
672,0.1841551870602412,0.9992444513514624
673,0.1881512666857604,0.9992362978235436
674,0.19223405933103432,0.999228056306562
675,0.19640544662718637,0.9992197258509806
676,0.20066735103583727,0.9992113054970158
677,0.2050217367351057,0.9992027942745261
678,0.20947061052483887,0.9991941912029009
679,0.21401602275148202,0.9991854952909471
680,0.21866006825301917,0.9991767055367756
681,0.22340488732441843,0.9991678209276849
682,0.22825266670402705,0.999158840440045
683,0.23320564058136894,0.9991497630391794
684,0.23826609162681528,0.9991405876792457
685,0.2434363520435938,0.9991313133031158
686,0.24871880464262866,0.9991219388422528
687,0.25411588394070334,0.9991124632165893
688,0.2596300772824535,0.999102885334402
689,0.26526392598670423,0.999093204092186
690,0.2710200265176871,0.9990834183745286
691,0.2769010316816672,0.9990735270539796
692,0.2829096518495389,0.9990635289909217
693,0.2890486562059508,0.9990534230334397
694,0.2953208740255367,0.9990432080171874
695,0.30172919597683706,0.9990328827652537
696,0.3082765754545213,0.9990224460880264
697,0.3149660299405123,0.999011896783056
698,0.32180064239464984,0.9990012336349163
699,0.3287835626755307,0.9989904554150654
700,0.33591800899217733,0.9989795608817028
701,0.3432072693872131,0.9989685487796276
702,0.3506547032522156,0.9989574178400931
703,0.3582637428759558,0.9989461667806611
704,0.3660378950262318,0.9989347943050537
705,0.37398074256602937,0.9989232991030045
706,0.38209594610474795,0.9989116798501068
707,0.3903872456852653,0.9988999352076618
708,0.3988584625076029,0.9988880638225245
709,0.4075135006899982,0.9988760643269466
710,0.41635634906819025,0.9988639353384203
711,0.4253910830337497,0.9988516754595181
712,0.4346218664122957,0.9988392832777323
713,0.4440529533824779,0.998826757365312
714,0.45368869043659016,0.9988140962790988
715,0.4635335183837339,0.99880129856036
716,0.47359197439644746,0.9987883627346216
717,0.4838686941017477,0.9987752873114971
718,0.49436841371754137,0.998762070784517
719,0.5050959722354053,0.9987487116309541
720,0.5160563136507218,0.9987352083116494
721,0.5272544892412122,0.9987215592708333
722,0.5386956598949137,0.9987077629359473
723,0.5503850984886661,0.9986938177174629
724,0.5623281923182223,0.9986797220086977
725,0.5745304455810795,0.9986654741856309
726,0.586997481913192,0.9986510726067162
727,0.5997350469807297,0.9986365156126922
728,0.6127490111280753,0.9986218015263918
729,0.6260453720832786,0.9986069286525484
730,0.6396302577222273,0.9985918952776012
731,0.6535099288927887,0.9985766996694971
732,0.6676907823002396,0.9985613400774919
733,0.6821793534553064,0.9985458147319479
734,0.6969823196861795,0.9985301218441304
735,0.7121065032158781,0.9985142596060014
736,0.7275588743064074,0.9984982261900115
737,0.7433465544711287,0.9984820197488893
738,0.7594768197568427,0.9984656384154283
739,0.7759571040970912,0.9984490803022723
740,0.792795002738226,0.9984323435016974
741,0.8099982757398131,0.9984154260853924
742,0.8275748515510104,0.9983983261042366
743,0.8455328306645352,0.9983810415880758
744,0.8638804893499288,0.9983635705454943
745,0.8826262834678315,0.998345910963586
746,0.9017788523670163,0.9983280608077229
747,0.9213470228660048,0.9983100180213197
748,0.9413398133210639,0.9982917805255976
749,0.9617664377824852,0.9982733462193449
750,0.9826363102410521,0.9982547129786741
751,1.0039590489666548,0.998235878656778
752,1.025744480941041,0.998216841083682
753,1.0480026463867769,0.9981975980659941
754,1.070743803394461,0.9981781473866522
755,1.0939784326503605,0.998158486804669
756,1.11771724226663,0.9981386140548731
757,1.1419711727163464,0.9981185268476488
758,1.166751401875622,0.9980982228686714
759,1.1920693501751503,0.9980776997786419
760,1.2179366858635148,0.998056955213016
761,1.2443653303847222,0.9980359867817324
762,1.2713674638724213,0.998014792068938
763,1.2989555307633482,0.9979933686327079
764,1.3271422455325657,0.9979717140047663
765,1.355940598553182,0.9979498256901997
766,1.385363862083197,0.9979277011671717
767,1.415425596382271,0.9979053378866307
768,1.4461396559612274,0.9978827332720173
769,1.4775201959671496,0.997859884718967
770,1.509581678707063,0.9978367895950102
771,1.5423388803131466,0.9978134452392688
772,1.575806897552592,0.9977898489621501
773,1.6100011547852304,0.997765998045036
774,1.6449374110721395,0.9977418897399708
775,1.6806317674384872,0.9977175212693441
776,1.7171006742940096,0.9976928898255708
777,1.7543609390144759,0.9976679925707673
778,1.7924297336876835,0.9976428266364256
779,1.8313246030275359,0.9976173891230813
780,1.8710634724598543,0.997591677099981
781,1.911664656383629,0.9975656876047435
782,1.9531468666115759,0.9975394176430193
783,1.9955292209938067,0.9975128641881452
784,2.038831252228653,0.9974860241807955
785,2.083072916864673,0.9974588945286297
786,2.1282746044980034,0.9974314721059365
787,2.1744571471692686,0.9974037537532731
788,2.2216418289644397,0.9973757362771016
789,2.269850395823987,0.9973474164494209
790,2.3191050655649033,0.9973187910073947
791,2.369428538120204,0.997289856652976
792,2.4208440060006144,0.9972606100525264
793,2.473375164983254,0.9972310478364329
794,2.527046225032307,0.9972011665987188
795,2.5818819214566138,0.997170962896652
796,2.637907526309406,0.9971404332503477
797,2.695148860035409,0.9971095741423681
798,2.7536323033706527,0.9970783820173169
799,2.8133848095005582,0.9970468532814294
800,2.874433916481795,0.9970149843021587
801,2.9368077599337137,0.9969827714077574
802,3.0005350860051685,0.9969502108868539
803,3.0656452646227255,0.9969172989880255
804,3.132168303026313,0.996884031919366
805,3.200134859598657,0.9968504058480485
806,3.2695762579947427,0.9968164168998841
807,3.340524501577912,0.9967820611588752
808,3.413012288169209,0.9967473346667653
809,3.487073025116789,0.9967122334225814
810,3.5627408446922892,0.9966767533821745
811,3.640050619821364,0.9966408904577526
812,3.7190379801554956,0.9966046405174105
813,3.7997393284925907,0.9965679993846531
814,3.882191857553888,0.9965309628379148
815,3.966433567124927,0.9964935266100726
816,4.052503281568422,0.996455686387955
817,4.140440667717245,0.9964174378118444
818,4.230286253155594,0.9963787764749754
819,4.32208144489689,0.9963396979230268
820,4.415868548466983,0.9963001976536084
821,4.511690787401406,0.9962602711157426
822,4.609592323165804,0.996219913709339
823,4.709618275508524,0.9961791207846663
824,4.8118147432549145,0.9961378876418144
825,4.916228825552818,0.9960962095301548
826,5.022908643579107,0.9960540816477917
827,5.131903362717183,0.9960114991410103
828,5.243263215215821,0.9959684571037161
829,5.3570395233395995,0.9959249505768705
830,5.473284723021734,0.9958809745479194
831,5.592052388030148,0.9958365239502155
832,5.713397254657964,0.9957915936624346
833,5.83737524694969,0.9957461785079856
834,5.964043502474934,0.995700273254414
835,6.093460398661269,0.995653872612799
836,6.2256855796985695,0.9956069712371446
837,6.360779984027152,0.9955595637237629
838,6.4988058724224045,0.995511644610652
839,6.639826856688769,0.9954632083768669
840,6.783907928976511,0.9954142494418828
841,6.9311154917345075,0.9953647621649527
842,7.081517388313073,0.9953147408444573
843,7.23518293423084,0.9952641797172478
844,7.3921829491200555,0.9952130729579827
845,7.552589789365212,0.9951614146784556
846,7.716477381449783,0.9951091989269178
847,7.883921256026632,0.9950564196873918
848,8.054998582727725,0.9950030708789784
849,8.229788205729209,0.9949491463551566
850,8.408370680088156,0.9948946399030747
851,8.590828308867962,0.9948395452428348
852,8.777245181069182,0.9947838560267694
853,8.967707210383532,0.9947275658387099
854,9.162302174788811,0.9946706681932473
855,9.361119757003046,0.9946131565349853
856,9.564251585816361,0.9945550242377847
857,9.771791278319935,0.9944962646040002
858,9.983834483051098,0.9944368708637084
859,10.200478924074774,0.9943768361739282
860,10.421824446021452,0.9943161536178324
861,10.64797306010234,0.9942548162039506
862,10.879028991123372,0.9941928168653633
863,11.115098725518873,0.9941301484588887
864,11.356291060427942,0.9940668037642586
865,11.602717153835789,0.9940027754832874
866,11.85449057580263,0.9939380562390309
867,12.111727360804958,0.993872638574936
868,12.3745460612118,0.9938065149539824
869,12.643067801922182,0.9937396777578135
870,12.917416336187452,0.993672119285859
871,13.197718102645418,0.9936038317544478
872,13.48410228359211,0.9935348072959109
873,13.776700864517489,0.9934650379576753
874,14.07564869493384,0.9933945157013472
875,14.381083550523309,0.9933232324017865
876,14.693146196634553,0.9932511798461704
877,15.011980453157259,0.9931783497330469
878,15.337733260803804,0.9931047336713787
879,15.670554748830108,0.9930303231795766
880,16.010598304225006,0.9929551096845218
881,16.358020642402007,0.9928790845205784
882,16.712981879424063,0.9928022389285952
883,17.075645605796236,0.9927245640548962
884,17.44617896185964,0.9926460509502605
885,17.824752714820704,0.9925666905688917
886,18.21154133745298,0.9924864737673753
887,18.60672308850568,0.9924053913036252
888,19.010480094857748,0.9923234338358192
889,19.42299843545467,0.9922405919213224
890,19.844468227065885,0.9921568560155996
891,20.27508371190427,0.9920722164711151
892,20.715043347145716,0.9919866635362217
893,21.16454989639208,0.9919001873540371
894,21.623810523118816,0.9918127779613078
895,22.09303688614951,0.991724425287262
896,22.572445237203528,0.9916351191524484
897,23.062256520558915,0.9915448492675639
898,23.562696474879424,0.9914536052322683
899,24.073995737249735,0.9913613765339855
900,24.59638994946913,0.9912681525466929
901,25.13011986665173,0.9911739225296963
902,25.675431468182246,0.9910786756263936
903,26.23257607108102,0.9909824008630229
904,26.8018104458274,0.9908850871473986
905,27.383396934697533,0.9907867232676338
906,27.97760357267002,0.9906872978908476
907,28.584704210954058,0.9905867995618604
908,29.204978643199787,0.9904852167018734
909,29.838712734445604,0.9903825376071348
910,30.486198552864725,0.9902787504475916
911,31.147734504370646,0.9901738432655263
912,31.823625470142183,0.9900678039741792
913,32.51418294713468,0.989960620356356
914,33.21972519163813,0.9898522800630202
915,33.94057736595261,0.9897427706118701
916,34.677071688244425,0.9896320793859011
917,35.42954758565544,0.9895201936319518
918,36.19835185073487,0.989407100459234
919,36.98383880126407,0.989292786837849
920,37.786370443551654,0.9891772395972851
921,38.60631663926982,0.9890604454249006
922,39.44405527591245,0.98894239086439
923,40.29997244095206,0.9888230623142337
924,41.174462599774344,0.9887024460261308
925,42.06792877747616,0.9885805281034151
926,42.98078274460584,0.9884572944994544
927,43.913445206936686,0.9883327310160315
928,44.86634599935589,0.9882068233017085
929,45.83992428396242,0.988079556850174
930,46.83462875246365,0.987950916998571
931,47.85091783296202,0.9878208889258077
932,48.88925990123165,0.98768945765085
933,49.950133496576726,0.9875566080309958
934,51.034027542375824,0.9874223247601298
935,52.141441571412,0.9872865923669601
936,53.27288595609034,0.9871493952132363
937,54.42888214365427,0.9870107174919467
938,55.60996289650276,0.9868705432254984
939,56.816672537724415,0.9867288562638752
940,58.04956720195968,0.9865856402827777
941,59.30921509170418,0.9864408787817426
942,60.596196739177344,0.9862945550822407
943,61.91110527386957,0.9861466523257564
944,63.254546695899016,0.9859971534718445
945,64.62714015529623,0.9858460412961676
946,66.02951823735182,0.9856932983885113
947,67.4623272541559,0.985538907150778
948,68.92622754246126,0.9853828497949598
949,70.42189376801403,0.9852251083410891
950,71.95001523648405,0.9850656646151668
951,73.511296211145,0.9849045002470683
952,75.10645623744823,0.9847415966684275
953,76.7362304746366,0.9845769351104969
954,78.40137003455874,0.9844104966019857
955,80.1026423278308,0.9842422619668735
956,81.84083141751283,0.9840722118222016
957,83.61673838045992,0.9839003265758391
958,85.43118167651103,0.9837265864242265
959,87.28499752569421,0.9835509713500927
960,89.1790402936114,0.9833734611201506
961,91.11418288519158,0.9831940352827641
962,93.09131714698283,0.9830126731655928
963,95.1113542781774,0.9828293538732104
964,97.17522525055608,0.9826440562846965
965,99.28388123754124,0.982456759051204
966,101.43829405256588,0.9822674405934986
967,103.63945659694929,0.9820760790994733
968,105.88838331749521,0.9818826525216348
969,108.18611067401997,0.9816871385745637
970,110.53369761702122,0.9814895147323469
971,112.93222607571856,0.981289758225982
972,115.38280145667721,0.981087846040754
973,117.88655315325892,0.9808837549135841
974,120.44463506612063,0.9806774613303494
975,123.05822613501259,0.980468941523173
976,125.72853088211613,0.9802581714676867
977,128.4567799671668,0.9800451268802625
978,131.2442307546308,0.9798297832152143
979,134.09216789318126,0.9796121156619712
980,137.00190390775413,0.9793920991422176
981,139.9747798044514,0.9791697083070049
982,143.01216568856486,0.9789449175338301
983,146.11546139601924,0.9787177009236844
984,149.28609713850867,0.9784880322980688
985,152.52553416263805,0.9782558851959783
986,155.83526542336776,0.9780212328708531
987,159.21681627206542,0.977784048287497
988,162.67174515949756,0.9775443041189625
989,166.2016443540655,0.9773019727434027
990,169.80814067563733,0.9770570262408883
991,173.4928962452934,0.9768094363901915
992,177.25760925134776,0.976559174665534
993,181.10401473199227,0.9763062122333007
994,185.033885374916,0.9760505199487175
995,189.04903233428755,0.9757920683524938
996,193.15130606545384,0.9755308276674276
997,197.34259717775913,0.9752667677949758
998,201.6248373058702,0.9749998583117856
999,205.99999999999994,0.9747300684661896
